Data,Turno Inicio,Turno Fim,Hora Inicio,Hora Fim,Máquina,Motivo Parada,Ferramenta,Custo Hora Máquina
2023-08-08,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 8,Falta de Energia,Fer J,220
2023-05-15,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 10,Manutenção Elétrica,Fer I,220
2023-05-09,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 7,Ajuste,Fer C,220
2023-01-06,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 13,Falta de Energia,Fer B,315
2023-11-10,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 10,Manutenção Elétrica,Fer L,220
2023-05-30,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 5,Setup,Fer P,150
2023-07-31,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 1,Manutenção Mecânica,Fer T,150
2023-08-25,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 14,Periféricos,Fer N,315
2023-11-07,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 11,Manutenção Mecânica,Fer J,315
2023-02-04,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 8,Manutenção Mecânica,Fer S,220
2023-07-26,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 15,Manutenção Mecânica,Fer O,315
2023-08-06,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 3,Falta de Energia,Fer C,150
2023-03-16,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 2,Falta Operador,Fer J,150
2023-06-27,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 7,Manutenção Ferramenta,Fer C,220
2023-07-23,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 7,Manutenção Mecânica,Fer E,220
2023-06-25,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 15,Manutenção Ferramenta,Fer D,315
2023-10-03,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 2,Manutenção Mecânica,Fer C,150
2023-04-22,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 14,Manutenção Ferramenta,Fer P,315
2023-11-10,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 3,Periféricos,Fer K,150
2023-04-19,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 4,Ajuste,Fer D,150
2023-03-09,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 4,Manutenção Elétrica,Fer R,150
2023-06-18,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Falta de Energia,Fer D,150
2023-10-27,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 7,Limpeza,Fer Q,220
2023-12-02,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 12,Manutenção Mecânica,Fer E,315
2023-01-02,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 4,Manutenção Mecânica,Fer C,150
2023-12-25,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 10,Periféricos,Fer I,220
2023-07-30,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 11,Ajuste,Fer L,315
2023-01-29,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 7,Periféricos,Fer E,220
2023-12-03,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 10,Manutenção Mecânica,Fer E,220
2023-10-28,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 10,Manutenção Mecânica,Fer D,220
2023-04-10,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 2,Falta Operador,Fer R,150
2023-05-23,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 6,Ajuste,Fer R,220
2023-08-30,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 9,Periféricos,Fer S,220
2023-04-24,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 14,Manutenção Elétrica,Fer T,315
2023-02-27,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 9,Ajuste,Fer N,220
2023-12-19,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 12,Setup,Fer L,315
2023-04-08,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 12,Falta de Energia,Fer M,315
2023-05-17,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 10,Periféricos,Fer R,220
2023-07-23,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 13,Falta Operador,Fer I,315
2023-03-03,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 3,Periféricos,Fer M,150
2023-08-19,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 12,Manutenção Ferramenta,Fer I,315
2023-05-10,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 13,Manutenção Elétrica,Fer R,315
2023-11-29,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 14,Setup,Fer K,315
2023-06-11,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 5,Limpeza,Fer C,150
2023-01-03,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 10,Setup,Fer F,220
2023-10-26,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 12,Manutenção Mecânica,Fer D,315
2023-01-11,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 7,Manutenção Elétrica,Fer D,220
2023-04-14,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 4,Falta de Energia,Fer R,150
2023-09-12,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 13,Setup,Fer B,315
2023-11-09,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 15,Ajuste,Fer H,315
2023-10-08,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 3,Setup,Fer S,150
2023-08-03,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 11,Periféricos,Fer R,315
2023-06-19,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 13,Manutenção Mecânica,Fer S,315
2023-08-17,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 3,Manutenção Ferramenta,Fer G,150
2023-01-26,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 12,Falta de Energia,Fer E,315
2023-06-26,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 10,Manutenção Mecânica,Fer K,220
2023-10-06,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 1,Manutenção Elétrica,Fer P,150
2023-07-24,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 7,Manutenção Mecânica,Fer Q,220
2023-05-14,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 14,Setup,Fer R,315
2023-03-13,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 12,Manutenção Ferramenta,Fer F,315
2023-05-30,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 6,Manutenção Ferramenta,Fer L,220
2023-04-09,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 14,Manutenção Ferramenta,Fer P,315
2023-04-14,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 2,Falta de Energia,Fer I,150
2023-07-02,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 11,Ajuste,Fer B,315
2023-09-26,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 2,Manutenção Elétrica,Fer C,150
2023-08-18,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 3,Limpeza,Fer P,150
2023-07-11,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 1,Manutenção Elétrica,Fer G,150
2023-11-25,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Periféricos,Fer K,150
2023-05-01,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 14,Manutenção Mecânica,Fer R,315
2023-01-12,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 13,Falta de Energia,Fer M,315
2023-07-27,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 8,Ajuste,Fer K,220
2023-11-10,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 14,Limpeza,Fer O,315
2023-11-12,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 15,Manutenção Mecânica,Fer S,315
2023-09-15,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 8,Limpeza,Fer S,220
2023-08-20,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 10,Falta Operador,Fer P,220
2023-11-17,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 5,Manutenção Elétrica,Fer I,150
2023-10-21,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 7,Manutenção Mecânica,Fer J,220
2023-07-17,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 7,Manutenção Mecânica,Fer H,220
2023-09-01,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 3,Manutenção Elétrica,Fer N,150
2023-08-02,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 7,Falta Operador,Fer K,220
2023-03-10,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 3,Manutenção Elétrica,Fer A,150
2023-04-04,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 14,Manutenção Ferramenta,Fer B,315
2023-04-15,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 11,Manutenção Ferramenta,Fer E,315
2023-01-21,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 10,Falta de Energia,Fer T,220
2023-09-12,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Falta Operador,Fer B,315
2023-05-01,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 10,Falta Operador,Fer C,220
2023-08-13,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 1,Periféricos,Fer L,150
2023-02-17,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 9,Periféricos,Fer L,220
2023-04-04,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 5,Manutenção Ferramenta,Fer M,150
2023-07-04,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 15,Falta de Energia,Fer T,315
2023-03-10,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 8,Manutenção Mecânica,Fer H,220
2023-08-04,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 2,Ajuste,Fer L,150
2023-07-24,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 13,Falta Operador,Fer N,315
2023-09-13,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 14,Falta Operador,Fer H,315
2023-06-27,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 13,Manutenção Elétrica,Fer O,315
2023-10-19,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 1,Falta Operador,Fer J,150
2023-10-07,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 2,Manutenção Ferramenta,Fer D,150
2023-03-31,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 5,Periféricos,Fer R,150
2023-01-29,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 7,Manutenção Mecânica,Fer A,220
2023-06-02,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 5,Falta Operador,Fer K,150
2023-07-05,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 14,Periféricos,Fer G,315
2023-03-18,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 2,Manutenção Mecânica,Fer G,150
2023-01-18,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 9,Limpeza,Fer Q,220
2023-01-19,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 11,Setup,Fer E,315
2023-02-03,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 4,Setup,Fer K,150
2023-12-13,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 10,Manutenção Mecânica,Fer P,220
2023-01-07,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 3,Periféricos,Fer Q,150
2023-01-21,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 2,Falta Operador,Fer F,150
2023-10-10,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 4,Falta Operador,Fer F,150
2023-09-16,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 4,Manutenção Mecânica,Fer A,150
2023-04-11,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 6,Falta Operador,Fer N,220
2023-07-01,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 7,Setup,Fer J,220
2023-08-12,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 1,Setup,Fer M,150
2023-07-10,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 6,Ajuste,Fer R,220
2023-02-06,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 10,Setup,Fer T,220
2023-07-01,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 10,Falta de Energia,Fer C,220
2023-08-23,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 15,Manutenção Mecânica,Fer P,315
2023-04-10,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 14,Falta de Energia,Fer E,315
2023-01-29,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 2,Manutenção Elétrica,Fer T,150
2023-09-28,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 4,Manutenção Elétrica,Fer F,150
2023-10-06,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 11,Setup,Fer B,315
2023-05-03,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 8,Falta de Energia,Fer R,220
2023-02-19,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 14,Periféricos,Fer I,315
2023-07-10,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 12,Falta de Energia,Fer G,315
2023-03-19,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 8,Manutenção Ferramenta,Fer J,220
2023-06-20,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 15,Falta de Energia,Fer T,315
2023-11-02,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 7,Ajuste,Fer N,220
2023-01-09,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 9,Falta de Energia,Fer R,220
2023-12-19,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 8,Manutenção Mecânica,Fer K,220
2023-04-05,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Periféricos,Fer L,150
2023-04-10,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 12,Manutenção Elétrica,Fer O,315
2023-12-03,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 7,Manutenção Mecânica,Fer N,220
2023-11-22,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 3,Manutenção Elétrica,Fer E,150
2023-10-07,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 6,Limpeza,Fer A,220
2023-10-01,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 12,Setup,Fer G,315
2023-06-11,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 11,Periféricos,Fer T,315
2023-04-03,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 10,Manutenção Elétrica,Fer N,220
2023-08-08,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 8,Limpeza,Fer M,220
2023-11-05,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 8,Ajuste,Fer E,220
2023-11-01,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 2,Falta Operador,Fer E,150
2023-08-14,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 7,Manutenção Ferramenta,Fer N,220
2023-02-22,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Manutenção Elétrica,Fer L,150
2023-04-22,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 9,Falta de Energia,Fer C,220
2023-12-30,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 15,Ajuste,Fer S,315
2023-08-28,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 12,Manutenção Ferramenta,Fer G,315
2023-07-08,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 7,Periféricos,Fer I,220
2023-10-31,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 3,Falta Operador,Fer T,150
2023-03-19,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 12,Manutenção Ferramenta,Fer O,315
2023-12-02,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 11,Ajuste,Fer S,315
2023-05-27,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 15,Manutenção Mecânica,Fer P,315
2023-12-05,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 14,Falta de Energia,Fer I,315
2023-09-15,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 12,Setup,Fer L,315
2023-08-09,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 11,Falta Operador,Fer O,315
2023-09-15,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 13,Manutenção Elétrica,Fer L,315
2023-07-02,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 8,Manutenção Mecânica,Fer O,220
2023-01-06,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 12,Periféricos,Fer A,315
2023-08-23,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 4,Setup,Fer E,150
2023-09-30,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 14,Manutenção Elétrica,Fer I,315
2023-03-28,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 3,Falta de Energia,Fer T,150
2023-08-30,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 9,Manutenção Ferramenta,Fer N,220
2023-06-01,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 2,Setup,Fer G,150
2023-08-23,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 3,Limpeza,Fer H,150
2023-11-06,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 5,Manutenção Mecânica,Fer A,150
2023-06-24,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 14,Falta Operador,Fer A,315
2023-04-23,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 13,Falta de Energia,Fer E,315
2023-09-23,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 6,Falta Operador,Fer M,220
2023-03-06,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 4,Setup,Fer J,150
2023-08-21,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 3,Falta Operador,Fer Q,150
2023-06-26,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 9,Limpeza,Fer D,220
2023-02-08,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 5,Manutenção Ferramenta,Fer H,150
2023-02-25,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 6,Setup,Fer C,220
2023-11-29,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 4,Manutenção Ferramenta,Fer D,150
2023-11-04,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 7,Setup,Fer A,220
2023-02-27,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 13,Manutenção Ferramenta,Fer G,315
2023-12-28,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 14,Falta Operador,Fer B,315
2023-11-29,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 7,Setup,Fer L,220
2023-05-25,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 2,Manutenção Elétrica,Fer O,150
2023-08-11,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 8,Falta de Energia,Fer I,220
2023-01-23,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 8,Falta Operador,Fer M,220
2023-03-26,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 13,Limpeza,Fer E,315
2023-05-21,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 12,Periféricos,Fer C,315
2023-02-16,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 7,Periféricos,Fer M,220
2023-06-16,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 5,Limpeza,Fer H,150
2023-02-21,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 11,Manutenção Mecânica,Fer J,315
2023-07-23,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 14,Setup,Fer J,315
2023-03-05,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 11,Manutenção Elétrica,Fer T,315
2023-01-16,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 1,Limpeza,Fer I,150
2023-04-10,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 10,Manutenção Mecânica,Fer O,220
2023-03-14,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 7,Manutenção Ferramenta,Fer R,220
2023-08-12,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 6,Ajuste,Fer C,220
2023-08-14,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 6,Falta Operador,Fer E,220
2023-07-29,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 8,Ajuste,Fer K,220
2023-07-03,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 9,Limpeza,Fer T,220
2023-05-13,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 7,Limpeza,Fer N,220
2023-10-05,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 8,Manutenção Ferramenta,Fer E,220
2023-06-27,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 2,Setup,Fer A,150
2023-10-14,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 11,Manutenção Elétrica,Fer G,315
2023-04-23,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 6,Setup,Fer G,220
2023-04-28,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 9,Limpeza,Fer T,220
2023-04-23,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 12,Manutenção Mecânica,Fer J,315
2023-12-21,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 4,Manutenção Mecânica,Fer D,150
2023-07-10,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 7,Limpeza,Fer F,220
2023-07-09,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 15,Manutenção Mecânica,Fer H,315
2023-12-26,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 6,Setup,Fer S,220
2023-11-19,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 2,Periféricos,Fer O,150
2023-09-19,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 8,Manutenção Ferramenta,Fer Q,220
2023-08-25,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Manutenção Ferramenta,Fer A,220
2023-02-18,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 4,Ajuste,Fer G,150
2023-05-07,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 10,Manutenção Ferramenta,Fer A,220
2023-10-07,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 11,Ajuste,Fer D,315
2023-08-08,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 9,Periféricos,Fer J,220
2023-08-17,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 7,Manutenção Elétrica,Fer G,220
2023-11-27,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 15,Manutenção Elétrica,Fer G,315
2023-01-15,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 9,Manutenção Ferramenta,Fer D,220
2023-11-27,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 13,Manutenção Ferramenta,Fer M,315
2023-10-20,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 1,Manutenção Ferramenta,Fer F,150
2023-03-18,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 5,Setup,Fer F,150
2023-03-02,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 10,Manutenção Ferramenta,Fer S,220
2023-11-22,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 11,Manutenção Ferramenta,Fer B,315
2023-10-02,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 4,Manutenção Mecânica,Fer E,150
2023-03-02,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 12,Falta Operador,Fer A,315
2023-05-07,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 1,Manutenção Elétrica,Fer J,150
2023-04-02,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 11,Falta de Energia,Fer T,315
2023-02-21,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 3,Manutenção Mecânica,Fer N,150
2023-04-03,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 4,Falta de Energia,Fer Q,150
2023-03-27,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 13,Manutenção Ferramenta,Fer E,315
2023-09-17,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 4,Limpeza,Fer E,150
2023-03-30,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 10,Ajuste,Fer A,220
2023-09-27,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 8,Falta de Energia,Fer N,220
2023-05-24,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 14,Setup,Fer C,315
2023-10-02,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 1,Limpeza,Fer J,150
2023-05-30,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 14,Manutenção Mecânica,Fer E,315
2023-08-06,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 13,Setup,Fer C,315
2023-08-27,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 3,Periféricos,Fer P,150
2023-07-10,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 14,Manutenção Mecânica,Fer H,315
2023-06-26,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 5,Ajuste,Fer K,150
2023-07-04,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 9,Limpeza,Fer D,220
2023-08-04,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 12,Manutenção Ferramenta,Fer M,315
2023-10-20,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 6,Manutenção Elétrica,Fer I,220
2023-03-29,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 9,Setup,Fer S,220
2023-08-04,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 6,Limpeza,Fer C,220
2023-04-16,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 1,Ajuste,Fer L,150
2023-09-24,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 12,Manutenção Ferramenta,Fer G,315
2023-05-19,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 4,Manutenção Mecânica,Fer M,150
2023-05-26,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 9,Manutenção Ferramenta,Fer I,220
2023-09-23,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 12,Periféricos,Fer K,315
2023-07-17,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 3,Ajuste,Fer J,150
2023-10-30,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 9,Manutenção Ferramenta,Fer O,220
2023-03-23,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 4,Setup,Fer T,150
2023-02-12,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Falta de Energia,Fer K,220
2023-03-06,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 2,Periféricos,Fer B,150
2023-08-01,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 4,Falta de Energia,Fer D,150
2023-10-05,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 4,Manutenção Mecânica,Fer N,150
2023-10-19,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 5,Manutenção Ferramenta,Fer M,150
2023-07-27,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 8,Manutenção Elétrica,Fer P,220
2023-08-26,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 1,Periféricos,Fer C,150
2023-10-26,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Limpeza,Fer G,315
2023-02-11,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 12,Periféricos,Fer T,315
2023-05-18,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 11,Periféricos,Fer A,315
2023-02-25,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 13,Manutenção Elétrica,Fer Q,315
2023-06-07,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 8,Ajuste,Fer I,220
